latency.source_id.feca28aff5a3958840bee985ee7de4d3.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.0.latency_max_value,latency.source_id.feca28aff5a3958840bee985ee7de4d3.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.1.latency_p90_value,latency.source_id.bc764cd8ddf7a0cff126f51c16239658.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.2.latency_p999_value,latency.source_id.bc764cd8ddf7a0cff126f51c16239658.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.0.latency_p999_value,latency.source_id.bc764cd8ddf7a0cff126f51c16239658.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.2.latency_max_value,latency.source_id.feca28aff5a3958840bee985ee7de4d3.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.2.latency_max_value,latency.source_id.bc764cd8ddf7a0cff126f51c16239658.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.1.latency_p999_value,latency.source_id.bc764cd8ddf7a0cff126f51c16239658.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.0.latency_max_value,latency.source_id.feca28aff5a3958840bee985ee7de4d3.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.1.latency_min_value,latency.source_id.feca28aff5a3958840bee985ee7de4d3.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.1.latency_p99_value
198,161.10000000000002,194.0,228.0,194,211,195.0,228,25,210.03999999999985
198,161.10000000000002,194.0,228.0,194,211,195.0,228,25,210.03999999999985
198,161.10000000000002,194.0,228.0,194,211,195.0,228,25,210.03999999999985
198,161.10000000000002,194.0,228.0,194,211,195.0,228,25,210.03999999999985
198,161.10000000000002,194.0,228.0,194,211,195.0,228,25,210.03999999999985
198,161.10000000000002,194.0,228.0,194,211,195.0,228,25,210.03999999999985
198,161.10000000000002,194.0,228.0,194,211,195.0,228,25,210.03999999999985
176,128.40000000000003,169.0,183.0,169,252,148.0,183,17,187.06999999999988
176,128.40000000000003,169.0,183.0,169,252,148.0,183,17,187.06999999999988
176,128.40000000000003,169.0,183.0,169,252,148.0,183,17,187.06999999999988
176,128.40000000000003,169.0,183.0,169,252,148.0,183,17,187.06999999999988
176,128.40000000000003,169.0,183.0,169,252,148.0,183,17,187.06999999999988
176,128.40000000000003,169.0,183.0,169,252,148.0,183,17,187.06999999999988
176,128.40000000000003,169.0,183.0,169,252,148.0,183,17,187.06999999999988
176,128.40000000000003,169.0,183.0,169,252,148.0,183,17,187.06999999999988
176,128.40000000000003,169.0,183.0,169,252,148.0,183,17,187.06999999999988
176,128.40000000000003,169.0,183.0,169,252,148.0,183,17,187.06999999999988
176,126.20000000000002,151.0,150.0,151,165,159.0,150,54,196.42
176,126.20000000000002,151.0,150.0,151,165,159.0,150,54,196.42
176,126.20000000000002,151.0,150.0,151,165,159.0,150,54,196.42
176,126.20000000000002,151.0,150.0,151,165,159.0,150,54,196.42
176,126.20000000000002,151.0,150.0,151,165,159.0,150,54,196.42
176,126.20000000000002,151.0,150.0,151,165,159.0,150,54,196.42
176,126.20000000000002,151.0,150.0,151,165,159.0,150,54,196.42
176,126.20000000000002,151.0,150.0,151,165,159.0,150,54,196.42
176,126.20000000000002,151.0,150.0,151,165,159.0,150,54,196.42
176,126.20000000000002,151.0,150.0,151,165,159.0,150,54,196.42
174,115.20000000000002,193.0,162.0,193,190,174.0,162,44,158.09999999999994
174,115.20000000000002,193.0,162.0,193,190,174.0,162,44,158.09999999999994
174,115.20000000000002,193.0,162.0,193,190,174.0,162,44,158.09999999999994
174,115.20000000000002,193.0,162.0,193,190,174.0,162,44,158.09999999999994
174,115.20000000000002,193.0,162.0,193,190,174.0,162,44,158.09999999999994
174,115.20000000000002,193.0,162.0,193,190,174.0,162,44,158.09999999999994
174,115.20000000000002,193.0,162.0,193,190,174.0,162,44,158.09999999999994
174,115.20000000000002,193.0,162.0,193,190,174.0,162,44,158.09999999999994
174,115.20000000000002,193.0,162.0,193,190,174.0,162,44,158.09999999999994
174,115.20000000000002,193.0,162.0,193,190,174.0,162,44,158.09999999999994
192,108.10000000000001,151.0,214.0,151,171,167.0,214,51,174.00999999999982
192,108.10000000000001,151.0,214.0,151,171,167.0,214,51,174.00999999999982
192,108.10000000000001,151.0,214.0,151,171,167.0,214,51,174.00999999999982
192,108.10000000000001,151.0,214.0,151,171,167.0,214,51,174.00999999999982
192,108.10000000000001,151.0,214.0,151,171,167.0,214,51,174.00999999999982
192,108.10000000000001,151.0,214.0,151,171,167.0,214,51,174.00999999999982
192,108.10000000000001,151.0,214.0,151,171,167.0,214,51,174.00999999999982
192,108.10000000000001,151.0,214.0,151,171,167.0,214,51,174.00999999999982
192,108.10000000000001,151.0,214.0,151,171,167.0,214,51,174.00999999999982
192,108.10000000000001,151.0,214.0,151,171,167.0,214,51,174.00999999999982
252,188.0,176.0,226.0,176,225,171.0,226,15,238.67999999999995
252,188.0,176.0,226.0,176,225,171.0,226,15,238.67999999999995
252,188.0,176.0,226.0,176,225,171.0,226,15,238.67999999999995
252,188.0,176.0,226.0,176,225,171.0,226,15,238.67999999999995
252,188.0,176.0,226.0,176,225,171.0,226,15,238.67999999999995
252,188.0,176.0,226.0,176,225,171.0,226,15,238.67999999999995
252,188.0,176.0,226.0,176,225,171.0,226,15,238.67999999999995
252,188.0,176.0,226.0,176,225,171.0,226,15,238.67999999999995
252,188.0,176.0,226.0,176,225,171.0,226,15,238.67999999999995
252,188.0,176.0,226.0,176,225,171.0,226,15,238.67999999999995
252,192.0,223.0,182.0,223,242,217.0,182,15,243.83999999999997
252,192.0,223.0,182.0,223,242,217.0,182,15,243.83999999999997
252,192.0,223.0,182.0,223,242,217.0,182,15,243.83999999999997
252,192.0,223.0,182.0,223,242,217.0,182,15,243.83999999999997
252,192.0,223.0,182.0,223,242,217.0,182,15,243.83999999999997
252,192.0,223.0,182.0,223,242,217.0,182,15,243.83999999999997
252,192.0,223.0,182.0,223,242,217.0,182,15,243.83999999999997
252,192.0,223.0,182.0,223,242,217.0,182,15,243.83999999999997
252,192.0,223.0,182.0,223,242,217.0,182,15,243.83999999999997
252,192.0,223.0,182.0,223,242,217.0,182,15,243.83999999999997
187,146.10000000000002,190.0,217.0,190,186,212.0,217,4,234.25999999999996
187,146.10000000000002,190.0,217.0,190,186,212.0,217,4,234.25999999999996
187,146.10000000000002,190.0,217.0,190,186,212.0,217,4,234.25999999999996
187,146.10000000000002,190.0,217.0,190,186,212.0,217,4,234.25999999999996
187,146.10000000000002,190.0,217.0,190,186,212.0,217,4,234.25999999999996
187,146.10000000000002,190.0,217.0,190,186,212.0,217,4,234.25999999999996
187,146.10000000000002,190.0,217.0,190,186,212.0,217,4,234.25999999999996
187,146.10000000000002,190.0,217.0,190,186,212.0,217,4,234.25999999999996
187,146.10000000000002,190.0,217.0,190,186,212.0,217,4,234.25999999999996
187,146.10000000000002,190.0,217.0,190,186,212.0,217,4,234.25999999999996
276,143.3,186.0,190.0,186,232,190.0,190,5,211.72999999999962
276,143.3,186.0,190.0,186,232,190.0,190,5,211.72999999999962
276,143.3,186.0,190.0,186,232,190.0,190,5,211.72999999999962
276,143.3,186.0,190.0,186,232,190.0,190,5,211.72999999999962
276,143.3,186.0,190.0,186,232,190.0,190,5,211.72999999999962
276,143.3,186.0,190.0,186,232,190.0,190,5,211.72999999999962
276,143.3,186.0,190.0,186,232,190.0,190,5,211.72999999999962
276,143.3,186.0,190.0,186,232,190.0,190,5,211.72999999999962
276,143.3,186.0,190.0,186,232,190.0,190,5,211.72999999999962
276,143.3,186.0,190.0,186,232,190.0,190,5,211.72999999999962
195,152.20000000000002,193.0,186.0,193,232,186.0,186,14,172.51999999999992
195,152.20000000000002,193.0,186.0,193,232,186.0,186,14,172.51999999999992
195,152.20000000000002,193.0,186.0,193,232,186.0,186,14,172.51999999999992
195,152.20000000000002,193.0,186.0,193,232,186.0,186,14,172.51999999999992
195,152.20000000000002,193.0,186.0,193,232,186.0,186,14,172.51999999999992
195,152.20000000000002,193.0,186.0,193,232,186.0,186,14,172.51999999999992
195,152.20000000000002,193.0,186.0,193,232,186.0,186,14,172.51999999999992
195,152.20000000000002,193.0,186.0,193,232,186.0,186,14,172.51999999999992
195,152.20000000000002,193.0,186.0,193,232,186.0,186,14,172.51999999999992
195,152.20000000000002,193.0,186.0,193,232,186.0,186,14,172.51999999999992
186,157.0,245.0,198.0,245,218,198.0,198,24,214.9499999999997
186,157.0,245.0,198.0,245,218,198.0,198,24,214.9499999999997
186,157.0,245.0,198.0,245,218,198.0,198,24,214.9499999999997
186,157.0,245.0,198.0,245,218,198.0,198,24,214.9499999999997
186,157.0,245.0,198.0,245,218,198.0,198,24,214.9499999999997
186,157.0,245.0,198.0,245,218,198.0,198,24,214.9499999999997
186,157.0,245.0,198.0,245,218,198.0,198,24,214.9499999999997
186,157.0,245.0,198.0,245,218,198.0,198,24,214.9499999999997
186,157.0,245.0,198.0,245,218,198.0,198,24,214.9499999999997
186,157.0,245.0,198.0,245,218,198.0,198,24,214.9499999999997
186,154.10000000000002,245.0,199.0,245,180,205.0,199,38,251.5899999999998
186,154.10000000000002,245.0,199.0,245,180,205.0,199,38,251.5899999999998
186,154.10000000000002,245.0,199.0,245,180,205.0,199,38,251.5899999999998
186,154.10000000000002,245.0,199.0,245,180,205.0,199,38,251.5899999999998
186,154.10000000000002,245.0,199.0,245,180,205.0,199,38,251.5899999999998
186,154.10000000000002,245.0,199.0,245,180,205.0,199,38,251.5899999999998
186,154.10000000000002,245.0,199.0,245,180,205.0,199,38,251.5899999999998
186,154.10000000000002,245.0,199.0,245,180,205.0,199,38,251.5899999999998
186,154.10000000000002,245.0,199.0,245,180,205.0,199,38,251.5899999999998
186,154.10000000000002,245.0,199.0,245,180,205.0,199,38,251.5899999999998
224,95.0,239.0,164.0,239,331,205.0,164,53,251.5899999999998
224,95.0,239.0,164.0,239,331,205.0,164,53,251.5899999999998
224,95.0,239.0,164.0,239,331,205.0,164,53,251.5899999999998
224,95.0,239.0,164.0,239,331,205.0,164,53,251.5899999999998
224,95.0,239.0,164.0,239,331,205.0,164,53,251.5899999999998
224,95.0,239.0,164.0,239,331,205.0,164,53,251.5899999999998
224,95.0,239.0,164.0,239,331,205.0,164,53,251.5899999999998
224,95.0,239.0,164.0,239,331,205.0,164,53,251.5899999999998
224,95.0,239.0,164.0,239,331,205.0,164,53,251.5899999999998
224,95.0,239.0,164.0,239,331,205.0,164,53,251.5899999999998
185,112.20000000000002,239.0,187.0,239,331,172.0,187,46,180.42
185,112.20000000000002,239.0,187.0,239,331,172.0,187,46,180.42
185,112.20000000000002,239.0,187.0,239,331,172.0,187,46,180.42
185,112.20000000000002,239.0,187.0,239,331,172.0,187,46,180.42
185,112.20000000000002,239.0,187.0,239,331,172.0,187,46,180.42
185,112.20000000000002,239.0,187.0,239,331,172.0,187,46,180.42
185,112.20000000000002,239.0,187.0,239,331,172.0,187,46,180.42
185,112.20000000000002,239.0,187.0,239,331,172.0,187,46,180.42
185,112.20000000000002,239.0,187.0,239,331,172.0,187,46,180.42
185,112.20000000000002,239.0,187.0,239,331,172.0,187,46,180.42
193,125.60000000000005,187.0,256.0,187,186,192.0,256,82,183.96999999999997
193,125.60000000000005,187.0,256.0,187,186,192.0,256,82,183.96999999999997
193,125.60000000000005,187.0,256.0,187,186,192.0,256,82,183.96999999999997
193,125.60000000000005,187.0,256.0,187,186,192.0,256,82,183.96999999999997
193,125.60000000000005,187.0,256.0,187,186,192.0,256,82,183.96999999999997
193,125.60000000000005,187.0,256.0,187,186,192.0,256,82,183.96999999999997
193,125.60000000000005,187.0,256.0,187,186,192.0,256,82,183.96999999999997
193,125.60000000000005,187.0,256.0,187,186,192.0,256,82,183.96999999999997
193,125.60000000000005,187.0,256.0,187,186,192.0,256,82,183.96999999999997
193,125.60000000000005,187.0,256.0,187,186,192.0,256,82,183.96999999999997
208,152.0,177.0,180.0,177,194,164.0,180,13,242.91999999999967
208,152.0,177.0,180.0,177,194,164.0,180,13,242.91999999999967
208,152.0,177.0,180.0,177,194,164.0,180,13,242.91999999999967
208,152.0,177.0,180.0,177,194,164.0,180,13,242.91999999999967
208,152.0,177.0,180.0,177,194,164.0,180,13,242.91999999999967
208,152.0,177.0,180.0,177,194,164.0,180,13,242.91999999999967
208,152.0,177.0,180.0,177,194,164.0,180,13,242.91999999999967
208,152.0,177.0,180.0,177,194,164.0,180,13,242.91999999999967
208,152.0,177.0,180.0,177,194,164.0,180,13,242.91999999999967
208,152.0,177.0,180.0,177,194,164.0,180,13,242.91999999999967
245,142.10000000000002,193.0,188.0,193,185,185.0,188,11,156.83999999999997
245,142.10000000000002,193.0,188.0,193,185,185.0,188,11,156.83999999999997
245,142.10000000000002,193.0,188.0,193,185,185.0,188,11,156.83999999999997
245,142.10000000000002,193.0,188.0,193,185,185.0,188,11,156.83999999999997
245,142.10000000000002,193.0,188.0,193,185,185.0,188,11,156.83999999999997
245,142.10000000000002,193.0,188.0,193,185,185.0,188,11,156.83999999999997
245,142.10000000000002,193.0,188.0,193,185,185.0,188,11,156.83999999999997
245,142.10000000000002,193.0,188.0,193,185,185.0,188,11,156.83999999999997
245,142.10000000000002,193.0,188.0,193,185,185.0,188,11,156.83999999999997
245,142.10000000000002,193.0,188.0,193,185,185.0,188,11,156.83999999999997
182,149.0,200.0,199.0,200,169,202.0,199,11,158.0
182,149.0,200.0,199.0,200,169,202.0,199,11,158.0
182,149.0,200.0,199.0,200,169,202.0,199,11,158.0
182,149.0,200.0,199.0,200,169,202.0,199,11,158.0
182,149.0,200.0,199.0,200,169,202.0,199,11,158.0
182,149.0,200.0,199.0,200,169,202.0,199,11,158.0
182,149.0,200.0,199.0,200,169,202.0,199,11,158.0
182,149.0,200.0,199.0,200,169,202.0,199,11,158.0
182,149.0,200.0,199.0,200,169,202.0,199,11,158.0
182,149.0,200.0,199.0,200,169,202.0,199,11,158.0
160,156.0,213.0,200.0,213,168,202.0,200,19,171.70999999999998
160,156.0,213.0,200.0,213,168,202.0,200,19,171.70999999999998
160,156.0,213.0,200.0,213,168,202.0,200,19,171.70999999999998
160,156.0,213.0,200.0,213,168,202.0,200,19,171.70999999999998
160,156.0,213.0,200.0,213,168,202.0,200,19,171.70999999999998
160,156.0,213.0,200.0,213,168,202.0,200,19,171.70999999999998
160,156.0,213.0,200.0,213,168,202.0,200,19,171.70999999999998
160,156.0,213.0,200.0,213,168,202.0,200,19,171.70999999999998
160,156.0,213.0,200.0,213,168,202.0,200,19,171.70999999999998
160,156.0,213.0,200.0,213,168,202.0,200,19,171.70999999999998
217,133.10000000000002,222.0,256.0,222,172,195.0,256,24,170.42
217,133.10000000000002,222.0,256.0,222,172,195.0,256,24,170.42
217,133.10000000000002,222.0,256.0,222,172,195.0,256,24,170.42
217,133.10000000000002,222.0,256.0,222,172,195.0,256,24,170.42
217,133.10000000000002,222.0,256.0,222,172,195.0,256,24,170.42
217,133.10000000000002,222.0,256.0,222,172,195.0,256,24,170.42
217,133.10000000000002,222.0,256.0,222,172,195.0,256,24,170.42
217,133.10000000000002,222.0,256.0,222,172,195.0,256,24,170.42
217,133.10000000000002,222.0,256.0,222,172,195.0,256,24,170.42
217,133.10000000000002,222.0,256.0,222,172,195.0,256,24,170.42
217,165.10000000000002,192.0,197.0,192,218,179.0,197,38,217.55999999999977
217,165.10000000000002,192.0,197.0,192,218,179.0,197,38,217.55999999999977
217,165.10000000000002,192.0,197.0,192,218,179.0,197,38,217.55999999999977
217,165.10000000000002,192.0,197.0,192,218,179.0,197,38,217.55999999999977
217,165.10000000000002,192.0,197.0,192,218,179.0,197,38,217.55999999999977
217,165.10000000000002,192.0,197.0,192,218,179.0,197,38,217.55999999999977
217,165.10000000000002,192.0,197.0,192,218,179.0,197,38,217.55999999999977
217,165.10000000000002,192.0,197.0,192,218,179.0,197,38,217.55999999999977
217,165.10000000000002,192.0,197.0,192,218,179.0,197,38,217.55999999999977
217,165.10000000000002,192.0,197.0,192,218,179.0,197,38,217.55999999999977
208,171.10000000000002,192.0,191.0,192,218,199.0,191,13,218.7199999999998
208,171.10000000000002,192.0,191.0,192,218,199.0,191,13,218.7199999999998
208,171.10000000000002,192.0,191.0,192,218,199.0,191,13,218.7199999999998
208,171.10000000000002,192.0,191.0,192,218,199.0,191,13,218.7199999999998
208,171.10000000000002,192.0,191.0,192,218,199.0,191,13,218.7199999999998
208,171.10000000000002,192.0,191.0,192,218,199.0,191,13,218.7199999999998
208,171.10000000000002,192.0,191.0,192,218,199.0,191,13,218.7199999999998
208,171.10000000000002,192.0,191.0,192,218,199.0,191,13,218.7199999999998
208,171.10000000000002,192.0,191.0,192,218,199.0,191,13,218.7199999999998
208,171.10000000000002,192.0,191.0,192,218,199.0,191,13,218.7199999999998
187,122.10000000000001,181.0,210.0,181,213,216.0,210,16,224.83999999999997
187,122.10000000000001,181.0,210.0,181,213,216.0,210,16,224.83999999999997
187,122.10000000000001,181.0,210.0,181,213,216.0,210,16,224.83999999999997
187,122.10000000000001,181.0,210.0,181,213,216.0,210,16,224.83999999999997
187,122.10000000000001,181.0,210.0,181,213,216.0,210,16,224.83999999999997
187,122.10000000000001,181.0,210.0,181,213,216.0,210,16,224.83999999999997
187,122.10000000000001,181.0,210.0,181,213,216.0,210,16,224.83999999999997
187,122.10000000000001,181.0,210.0,181,213,216.0,210,16,224.83999999999997
187,122.10000000000001,181.0,210.0,181,213,216.0,210,16,224.83999999999997
187,122.10000000000001,181.0,210.0,181,213,216.0,210,16,224.83999999999997
206,186.10000000000002,199.0,190.0,199,236,193.0,190,24,258.46999999999963
206,186.10000000000002,199.0,190.0,199,236,193.0,190,24,258.46999999999963
206,186.10000000000002,199.0,190.0,199,236,193.0,190,24,258.46999999999963
206,186.10000000000002,199.0,190.0,199,236,193.0,190,24,258.46999999999963
206,186.10000000000002,199.0,190.0,199,236,193.0,190,24,258.46999999999963
206,186.10000000000002,199.0,190.0,199,236,193.0,190,24,258.46999999999963
206,186.10000000000002,199.0,190.0,199,236,193.0,190,24,258.46999999999963
206,186.10000000000002,199.0,190.0,199,236,193.0,190,24,258.46999999999963
206,186.10000000000002,199.0,190.0,199,236,193.0,190,24,258.46999999999963
206,186.10000000000002,199.0,190.0,199,236,193.0,190,24,258.46999999999963
204,167.5000000000001,204.0,183.0,204,217,204.0,183,6,240.7199999999998
204,167.5000000000001,204.0,183.0,204,217,204.0,183,6,240.7199999999998
204,167.5000000000001,204.0,183.0,204,217,204.0,183,6,240.7199999999998
204,167.5000000000001,204.0,183.0,204,217,204.0,183,6,240.7199999999998
204,167.5000000000001,204.0,183.0,204,217,204.0,183,6,240.7199999999998
204,167.5000000000001,204.0,183.0,204,217,204.0,183,6,240.7199999999998
204,167.5000000000001,204.0,183.0,204,217,204.0,183,6,240.7199999999998
204,167.5000000000001,204.0,183.0,204,217,204.0,183,6,240.7199999999998
204,167.5000000000001,204.0,183.0,204,217,204.0,183,6,240.7199999999998
204,167.5000000000001,204.0,183.0,204,217,204.0,183,6,240.7199999999998
262,160.10000000000002,204.0,249.0,204,244,204.0,249,11,213.83999999999997
262,160.10000000000002,204.0,249.0,204,244,204.0,249,11,213.83999999999997
262,160.10000000000002,204.0,249.0,204,244,204.0,249,11,213.83999999999997
262,160.10000000000002,204.0,249.0,204,244,204.0,249,11,213.83999999999997
262,160.10000000000002,204.0,249.0,204,244,204.0,249,11,213.83999999999997
262,160.10000000000002,204.0,249.0,204,244,204.0,249,11,213.83999999999997
262,160.10000000000002,204.0,249.0,204,244,204.0,249,11,213.83999999999997
262,160.10000000000002,204.0,249.0,204,244,204.0,249,11,213.83999999999997
262,160.10000000000002,204.0,249.0,204,244,204.0,249,11,213.83999999999997
262,160.10000000000002,204.0,249.0,204,244,204.0,249,11,213.83999999999997
262,173.0,259.0,182.0,259,309,158.0,182,29,214.64999999999992
262,173.0,259.0,182.0,259,309,158.0,182,29,214.64999999999992
262,173.0,259.0,182.0,259,309,158.0,182,29,214.64999999999992
262,173.0,259.0,182.0,259,309,158.0,182,29,214.64999999999992
262,173.0,259.0,182.0,259,309,158.0,182,29,214.64999999999992
262,173.0,259.0,182.0,259,309,158.0,182,29,214.64999999999992
262,173.0,259.0,182.0,259,309,158.0,182,29,214.64999999999992
262,173.0,259.0,182.0,259,309,158.0,182,29,214.64999999999992
262,173.0,259.0,182.0,259,309,158.0,182,29,214.64999999999992
262,173.0,259.0,182.0,259,309,158.0,182,29,214.64999999999992
191,179.20000000000002,211.0,147.0,211,203,153.0,147,38,243.27999999999957
191,179.20000000000002,211.0,147.0,211,203,153.0,147,38,243.27999999999957
191,179.20000000000002,211.0,147.0,211,203,153.0,147,38,243.27999999999957
191,179.20000000000002,211.0,147.0,211,203,153.0,147,38,243.27999999999957
191,179.20000000000002,211.0,147.0,211,203,153.0,147,38,243.27999999999957
191,179.20000000000002,211.0,147.0,211,203,153.0,147,38,243.27999999999957
191,179.20000000000002,211.0,147.0,211,203,153.0,147,38,243.27999999999957
191,179.20000000000002,211.0,147.0,211,203,153.0,147,38,243.27999999999957
191,179.20000000000002,211.0,147.0,211,203,153.0,147,38,243.27999999999957
191,179.20000000000002,211.0,147.0,211,203,153.0,147,38,243.27999999999957
173,106.10000000000001,161.0,152.0,161,188,157.0,152,51,183.96999999999997
173,106.10000000000001,161.0,152.0,161,188,157.0,152,51,183.96999999999997
173,106.10000000000001,161.0,152.0,161,188,157.0,152,51,183.96999999999997
173,106.10000000000001,161.0,152.0,161,188,157.0,152,51,183.96999999999997
173,106.10000000000001,161.0,152.0,161,188,157.0,152,51,183.96999999999997
173,106.10000000000001,161.0,152.0,161,188,157.0,152,51,183.96999999999997
173,106.10000000000001,161.0,152.0,161,188,157.0,152,51,183.96999999999997
173,106.10000000000001,161.0,152.0,161,188,157.0,152,51,183.96999999999997
173,106.10000000000001,161.0,152.0,161,188,157.0,152,51,183.96999999999997
173,106.10000000000001,161.0,152.0,161,188,157.0,152,51,183.96999999999997
173,125.0,157.0,171.0,157,201,180.0,171,62,174.06999999999988
173,125.0,157.0,171.0,157,201,180.0,171,62,174.06999999999988
173,125.0,157.0,171.0,157,201,180.0,171,62,174.06999999999988
173,125.0,157.0,171.0,157,201,180.0,171,62,174.06999999999988
173,125.0,157.0,171.0,157,201,180.0,171,62,174.06999999999988
173,125.0,157.0,171.0,157,201,180.0,171,62,174.06999999999988
173,125.0,157.0,171.0,157,201,180.0,171,62,174.06999999999988
173,125.0,157.0,171.0,157,201,180.0,171,62,174.06999999999988
173,125.0,157.0,171.0,157,201,180.0,171,62,174.06999999999988
173,125.0,157.0,171.0,157,201,180.0,171,62,174.06999999999988
191,127.0,151.0,159.0,151,205,168.0,159,72,216.96999999999997
191,127.0,151.0,159.0,151,205,168.0,159,72,216.96999999999997
191,127.0,151.0,159.0,151,205,168.0,159,72,216.96999999999997
191,127.0,151.0,159.0,151,205,168.0,159,72,216.96999999999997
191,127.0,151.0,159.0,151,205,168.0,159,72,216.96999999999997
191,127.0,151.0,159.0,151,205,168.0,159,72,216.96999999999997
191,127.0,151.0,159.0,151,205,168.0,159,72,216.96999999999997
191,127.0,151.0,159.0,151,205,168.0,159,72,216.96999999999997
191,127.0,151.0,159.0,151,205,168.0,159,72,216.96999999999997
191,127.0,151.0,159.0,151,205,168.0,159,72,216.96999999999997
275,148.10000000000002,169.0,158.0,169,199,204.0,158,22,279.8799999999998
275,148.10000000000002,169.0,158.0,169,199,204.0,158,22,279.8799999999998
275,148.10000000000002,169.0,158.0,169,199,204.0,158,22,279.8799999999998
275,148.10000000000002,169.0,158.0,169,199,204.0,158,22,279.8799999999998
275,148.10000000000002,169.0,158.0,169,199,204.0,158,22,279.8799999999998
275,148.10000000000002,169.0,158.0,169,199,204.0,158,22,279.8799999999998
275,148.10000000000002,169.0,158.0,169,199,204.0,158,22,279.8799999999998
275,148.10000000000002,169.0,158.0,169,199,204.0,158,22,279.8799999999998
275,148.10000000000002,169.0,158.0,169,199,204.0,158,22,279.8799999999998
275,148.10000000000002,169.0,158.0,169,199,204.0,158,22,279.8799999999998
203,147.20000000000002,176.0,178.0,176,199,182.0,178,10,200.70999999999998
203,147.20000000000002,176.0,178.0,176,199,182.0,178,10,200.70999999999998
203,147.20000000000002,176.0,178.0,176,199,182.0,178,10,200.70999999999998
203,147.20000000000002,176.0,178.0,176,199,182.0,178,10,200.70999999999998
203,147.20000000000002,176.0,178.0,176,199,182.0,178,10,200.70999999999998
203,147.20000000000002,176.0,178.0,176,199,182.0,178,10,200.70999999999998
203,147.20000000000002,176.0,178.0,176,199,182.0,178,10,200.70999999999998
203,147.20000000000002,176.0,178.0,176,199,182.0,178,10,200.70999999999998
203,147.20000000000002,176.0,178.0,176,199,182.0,178,10,200.70999999999998
203,147.20000000000002,176.0,178.0,176,199,182.0,178,10,200.70999999999998
339,159.10000000000002,184.0,260.0,184,173,197.0,260,14,206.5899999999998
339,159.10000000000002,184.0,260.0,184,173,197.0,260,14,206.5899999999998
339,159.10000000000002,184.0,260.0,184,173,197.0,260,14,206.5899999999998
339,159.10000000000002,184.0,260.0,184,173,197.0,260,14,206.5899999999998
339,159.10000000000002,184.0,260.0,184,173,197.0,260,14,206.5899999999998
339,159.10000000000002,184.0,260.0,184,173,197.0,260,14,206.5899999999998
339,159.10000000000002,184.0,260.0,184,173,197.0,260,14,206.5899999999998
339,159.10000000000002,184.0,260.0,184,173,197.0,260,14,206.5899999999998
339,159.10000000000002,184.0,260.0,184,173,197.0,260,14,206.5899999999998
339,159.10000000000002,184.0,260.0,184,173,197.0,260,14,206.5899999999998
339,164.10000000000002,184.0,260.0,184,175,197.0,260,28,187.64999999999992
339,164.10000000000002,184.0,260.0,184,175,197.0,260,28,187.64999999999992
339,164.10000000000002,184.0,260.0,184,175,197.0,260,28,187.64999999999992
339,164.10000000000002,184.0,260.0,184,175,197.0,260,28,187.64999999999992
339,164.10000000000002,184.0,260.0,184,175,197.0,260,28,187.64999999999992
339,164.10000000000002,184.0,260.0,184,175,197.0,260,28,187.64999999999992
339,164.10000000000002,184.0,260.0,184,175,197.0,260,28,187.64999999999992
339,164.10000000000002,184.0,260.0,184,175,197.0,260,28,187.64999999999992
339,164.10000000000002,184.0,260.0,184,175,197.0,260,28,187.64999999999992
339,164.10000000000002,184.0,260.0,184,175,197.0,260,28,187.64999999999992
240,162.20000000000002,140.0,172.0,140,198,164.0,172,28,194.61999999999986
240,162.20000000000002,140.0,172.0,140,198,164.0,172,28,194.61999999999986
240,162.20000000000002,140.0,172.0,140,198,164.0,172,28,194.61999999999986
240,162.20000000000002,140.0,172.0,140,198,164.0,172,28,194.61999999999986
240,162.20000000000002,140.0,172.0,140,198,164.0,172,28,194.61999999999986
240,162.20000000000002,140.0,172.0,140,198,164.0,172,28,194.61999999999986
240,162.20000000000002,140.0,172.0,140,198,164.0,172,28,194.61999999999986
240,162.20000000000002,140.0,172.0,140,198,164.0,172,28,194.61999999999986
240,162.20000000000002,140.0,172.0,140,198,164.0,172,28,194.61999999999986
240,162.20000000000002,140.0,172.0,140,198,164.0,172,28,194.61999999999986
240,111.60000000000005,153.0,158.0,153,189,163.0,158,42,183.25999999999996
240,111.60000000000005,153.0,158.0,153,189,163.0,158,42,183.25999999999996
240,111.60000000000005,153.0,158.0,153,189,163.0,158,42,183.25999999999996
240,111.60000000000005,153.0,158.0,153,189,163.0,158,42,183.25999999999996
240,111.60000000000005,153.0,158.0,153,189,163.0,158,42,183.25999999999996
240,111.60000000000005,153.0,158.0,153,189,163.0,158,42,183.25999999999996
240,111.60000000000005,153.0,158.0,153,189,163.0,158,42,183.25999999999996
